Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,9500%
GET,/healthcheck,866,0,0,6.437644341798025,0,31.9999999992433,16.0,14.4360429067878,0.0,32,32
GET,/square/1,824,0,0,6.082524271843212,0,31.9999999992433,13.0,13.735911495604098,0.0,32,32
GET,/square/10,824,0,0,6.845873786407308,0,46.999999998661224,15.0,13.735911495604098,0.0,47,47
GET,/square/2,824,0,0,6.75849514563709,0,46.000000000276486,13.0,13.735911495604098,0.0,46,46
GET,/square/3,824,0,0,6.368932038885229,0,47.00000000048021,13.0,13.735911495604098,0.0,47,47
GET,/square/4,824,0,0,6.372572815540851,0,46.000000000276486,14.0,13.735911495604098,0.0,46,46
GET,/square/5,824,0,0,6.8665048543395635,0,47.00000000048021,14.0,13.735911495604098,0.0,47,47
GET,/square/6,824,0,0,6.118932038814431,0,47.00000000048021,14.0,13.735911495604098,0.0,47,47
GET,/square/7,824,0,0,6.62499999999207,0,31.9999999992433,14.0,13.735911495604098,0.0,32,32
GET,/square/8,824,0,0,6.793689320383882,0,46.000000000276486,14.0,13.735911495604098,0.0,46,46
GET,/square/9,824,0,0,6.196601941758328,0,47.00000000048021,14.0,13.735911495604098,0.0,47,47
,Aggregated,9106,0,0,6.496705468922151,0,47.00000000048021,14.009224687019547,151.79515786282877,0.0,47,47
