Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,9500%
GET,/healthcheck,941,0,0,6.1445270988843514,0,31.000000002677552,16.0,15.687225620170231,0.0,31,31
GET,/square/1,899,0,0,5.714126807558586,0,16.00000000325963,13.0,14.987051894296535,0.0,16,16
GET,/square/10,899,0,0,5.989988876539837,0,109.00000000401633,15.0,14.987051894296535,0.0,110,110
GET,/square/2,899,0,0,5.92324805326802,0,16.00000000325963,13.0,14.987051894296535,0.0,16,16
GET,/square/3,899,0,0,6.2536151277937835,0,16.00000000325963,13.0,14.987051894296535,0.0,16,16
GET,/square/4,899,0,0,5.537263626189751,0,16.00000000325963,14.0,14.987051894296535,0.0,16,16
GET,/square/5,899,0,0,6.3515016685196075,0,31.9999999992433,14.0,14.987051894296535,0.0,32,32
GET,/square/6,899,0,0,5.737486095713838,0,16.00000000325963,14.0,14.987051894296535,0.0,16,16
GET,/square/7,899,0,0,6.110122358291519,0,30.999999995401595,14.0,14.987051894296535,0.0,31,31
GET,/square/8,899,0,0,5.809788654122742,0,31.000000002677552,14.0,14.987051894296535,0.0,31,31
GET,/square/9,899,0,0,5.995550611830698,0,16.00000000325963,14.0,14.987051894296535,0.0,16,16
,Aggregated,9931,0,0,5.9614338938692875,0,109.00000000401633,14.008458362702648,165.55774456313557,0.0,110,110
