Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,9500%
GET,/healthcheck,901,0,0,5.826859045545372,0,31.000000002677552,16.0,15.019449933559304,0.0,31,31
GET,/square/1,921,0,0,5.874049945651775,0,31.9999999992433,13.0,15.352845048621665,0.0,32,32
GET,/square/10,920,0,0,5.552173913146481,0,16.00000000325963,15.0,15.336175292868546,0.0,16,16
GET,/square/2,921,0,0,6.211726384409756,0,31.9999999992433,13.0,15.352845048621665,0.0,32,32
GET,/square/3,921,0,0,5.510314875116762,0,31.000000002677552,13.0,15.352845048621665,0.0,31,31
GET,/square/4,921,1,0,6.049945711009821,0,30.999999995401595,13.984799131378937,15.352845048621665,0.016669755753117986,31,31
GET,/square/5,921,0,0,5.989142236647479,0,31.9999999992433,14.0,15.352845048621665,0.0,32,32
GET,/square/6,921,0,0,5.669923995650701,0,16.00000000325963,14.0,15.352845048621665,0.0,16,16
GET,/square/7,920,0,0,5.789130434783621,0,31.000000002677552,14.0,15.336175292868546,0.0,31,31
GET,/square/8,920,0,0,6.067391304358075,0,31.9999999992433,14.0,15.336175292868546,0.0,32,32
GET,/square/9,920,0,0,5.927173913163563,0,30.999999995401595,14.0,15.336175292868546,0.0,31,31
,Aggregated,10107,1,0,5.860789551796563,0,31.9999999992433,13.994558226971407,168.4812213967635,0.016669755753117986,32,32
