Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,9500%
GET,/healthcheck,872,0,0,5.626146789094024,0,16.00000000325963,16.0,14.535702173779612,0.0,16,16
GET,/square/1,918,2,0,6.098039215715949,0,16.00000000325963,12.971677559912854,15.30249380221294,0.033338766453622964,16,16
GET,/square/10,917,2,0,5.910577971763788,0,31.000000002677552,14.967284623773173,15.285824418986127,0.033338766453622964,31,31
GET,/square/2,918,3,0,5.757080610081072,0,30.999999995401595,12.957516339869281,15.30249380221294,0.05000814968043444,31,31
GET,/square/3,918,3,0,5.955337690572967,0,16.00000000325963,12.957516339869281,15.30249380221294,0.05000814968043444,16,16
GET,/square/4,918,3,0,5.977124182809467,0,31.000000002677552,13.954248366013072,15.30249380221294,0.05000814968043444,31,31
GET,/square/5,918,3,0,5.504357298387634,0,16.00000000325963,13.954248366013072,15.30249380221294,0.05000814968043444,16,16
GET,/square/6,918,3,0,6.498910675318237,0,47.00000000593718,13.954248366013072,15.30249380221294,0.05000814968043444,47,47
GET,/square/7,918,3,0,5.74618736381223,0,31.000000002677552,13.954248366013072,15.30249380221294,0.05000814968043444,31,31
GET,/square/8,918,2,0,5.67429193907987,0,30.999999995401595,13.969498910675382,15.30249380221294,0.033338766453622964,31,31
GET,/square/9,917,2,0,5.981461286821302,0,16.00000000325963,13.969465648854962,15.285824418986127,0.033338766453622964,16,16
,Aggregated,10050,26,0,5.885671641788676,0,47.00000000593718,13.955124378109453,167.52730142945538,0.4334039638970985,47,47
