Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,9500%
GET,/healthcheck,903,0,0,5.889258028824369,0,31.9999999992433,16.0,15.05240334120851,0.0,32,32
GET,/square/1,900,0,0,6.0755555555806495,0,30.999999995401595,13.0,15.002395356686222,0.0,31,31
GET,/square/10,899,0,0,6.064516129118501,0,16.00000000325963,15.0,14.985726028512127,0.0,16,16
GET,/square/2,900,0,0,6.057777777815419,0,16.00000000325963,13.0,15.002395356686222,0.0,16,16
GET,/square/3,900,0,0,5.659999999924265,0,16.00000000325963,13.0,15.002395356686222,0.0,16,16
GET,/square/4,900,0,0,5.988888888823567,0,31.000000002677552,14.0,15.002395356686222,0.0,31,31
GET,/square/5,900,0,0,6.290000000032403,0,46.000000002095476,14.0,15.002395356686222,0.0,46,46
GET,/square/6,900,0,0,5.905555555566227,0,30.999999995401595,14.0,15.002395356686222,0.0,31,31
GET,/square/7,900,0,0,5.936666666699845,0,30.999999995401595,14.0,15.002395356686222,0.0,31,31
GET,/square/8,900,0,0,5.808888888843487,0,16.00000000325963,14.0,15.002395356686222,0.0,16,16
GET,/square/9,899,0,0,6.011123470460581,0,93.0000000007567,14.0,14.985726028512127,0.0,93,93
,Aggregated,9901,0,0,5.971619028381706,0,93.0000000007567,14.000504999495,165.04301825172254,0.0,93,93
