Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,9500%
GET,/healthcheck,797,0,0,6.351317440344321,0,46.000000002095476,16.0,13.286242695554987,0.0,46,46
GET,/square/1,814,0,0,6.70270270251292,0,31.9999999992433,13.0,13.569638085548005,0.0,32,32
GET,/square/10,813,0,0,6.5178351785027795,0,46.999999998661224,15.0,13.552967768489593,0.0,47,47
GET,/square/2,814,0,0,6.287469287543513,0,46.000000002095476,13.0,13.569638085548005,0.0,46,46
GET,/square/3,814,0,0,6.808353808373258,0,46.999999998661224,13.0,13.569638085548005,0.0,47,47
GET,/square/4,814,0,0,7.304668304753114,0,46.999999998661224,14.0,13.569638085548005,0.0,47,47
GET,/square/5,814,0,0,6.395577395548506,0,31.000000002677552,14.0,13.569638085548005,0.0,31,31
GET,/square/6,813,0,0,6.271832718365416,0,31.9999999992433,14.0,13.552967768489593,0.0,32,32
GET,/square/7,813,0,0,6.658056580423186,0,46.999999998661224,14.0,13.552967768489593,0.0,47,47
GET,/square/8,813,0,0,6.731857318526147,0,31.9999999992433,14.0,13.552967768489593,0.0,32,32
GET,/square/9,813,0,0,6.60885608863198,0,31.9999999992433,14.0,13.552967768489593,0.0,32,32
,Aggregated,8932,0,0,6.60400806090228,0,46.999999998661224,13.996081504702195,148.89927196574297,0.0,47,47
