Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,9500%
GET,/healthcheck,835,0,0,5.720958083869421,0,16.00000000325963,16.0,13.920289197522584,0.0,16,16
GET,/square/1,905,0,0,5.73038674015629,0,16.00000000325963,13.0,15.087259549410705,0.0,16,16
GET,/square/10,904,0,0,6.44026548685457,0,31.000000002677552,15.0,15.070588544383732,0.0,31,31
GET,/square/2,905,0,0,6.249723756917076,0,16.00000000325963,13.0,15.087259549410705,0.0,16,16
GET,/square/3,905,0,0,6.200000000029007,0,16.00000000325963,13.0,15.087259549410705,0.0,16,16
GET,/square/4,904,0,0,5.733407079659089,0,31.9999999992433,14.0,15.070588544383732,0.0,32,32
GET,/square/5,904,0,0,6.139380530960573,0,31.000000002677552,14.0,15.070588544383732,0.0,31,31
GET,/square/6,904,0,0,5.721238938188443,0,31.000000002677552,14.0,15.070588544383732,0.0,31,31
GET,/square/7,904,0,0,6.073008849563317,0,46.000000002095476,14.0,15.070588544383732,0.0,46,46
GET,/square/8,904,0,0,6.190265486731201,0,31.9999999992433,14.0,15.070588544383732,0.0,32,32
GET,/square/9,904,0,0,5.535398229920376,0,16.00000000325963,14.0,15.070588544383732,0.0,16,16
,Aggregated,9878,0,0,5.9776270500107245,0,46.000000002095476,13.985725855436323,164.67618765644082,0.0,46,46
