Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,9500%
GET,/healthcheck,862,0,0,6.022041763263817,0,31.000000002677552,16.0,14.370472304529887,0.0,31,31
GET,/square/1,904,0,0,6.021017699090126,0,16.00000000325963,13.0,15.070657730040624,0.0,16,16
GET,/square/10,903,0,0,5.832779623460989,0,16.00000000325963,15.0,15.053986648480844,0.0,16,16
GET,/square/2,904,0,0,6.030973451244178,0,16.00000000325963,13.0,15.070657730040624,0.0,16,16
GET,/square/3,904,0,0,5.8252212389658045,0,16.00000000325963,13.0,15.070657730040624,0.0,16,16
GET,/square/4,904,0,0,6.058628318582912,0,31.9999999992433,14.0,15.070657730040624,0.0,32,32
GET,/square/5,904,0,0,6.161504424858926,0,16.00000000325963,14.0,15.070657730040624,0.0,16,16
GET,/square/6,904,0,0,5.709070796444144,0,31.9999999992433,14.0,15.070657730040624,0.0,32,32
GET,/square/7,904,0,0,6.005530973608372,0,31.000000002677552,14.0,15.070657730040624,0.0,31,31
GET,/square/8,904,0,0,5.945796460128699,0,31.000000002677552,14.0,15.070657730040624,0.0,31,31
GET,/square/9,904,0,0,5.951327433601275,0,31.000000002677552,14.0,15.070657730040624,0.0,31,31
,Aggregated,9901,0,0,5.960105039892614,0,31.9999999992433,13.991415008584992,165.06037852337636,0.0,32,32
