Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,9500%
GET,/healthcheck,931,0,0,6.2083780880526405,0,31.000000002677552,16.0,15.519178699431107,0.0,31,31
GET,/square/1,883,0,0,5.7916194790338,0,47.00000000593718,13.0,14.719049185389546,0.0,47,47
GET,/square/10,883,0,0,5.917327293382506,0,31.9999999992433,15.0,14.719049185389546,0.0,32,32
GET,/square/2,883,0,0,6.194790486919856,0,31.000000002677552,13.0,14.719049185389546,0.0,31,31
GET,/square/3,883,0,0,6.10532276328588,0,31.9999999992433,13.0,14.719049185389546,0.0,32,32
GET,/square/4,883,0,0,6.081540203771076,0,31.000000002677552,14.0,14.719049185389546,0.0,31,31
GET,/square/5,883,0,0,5.968289920696456,0,31.9999999992433,14.0,14.719049185389546,0.0,32,32
GET,/square/6,883,0,0,6.2457531144810075,0,16.00000000325963,14.0,14.719049185389546,0.0,16,16
GET,/square/7,883,0,0,5.8878822197061425,0,30.999999995401595,14.0,14.719049185389546,0.0,31,31
GET,/square/8,883,0,0,6.164212910556206,0,31.000000002677552,14.0,14.719049185389546,0.0,31,31
GET,/square/9,883,0,0,6.015855039684864,0,31.9999999992433,14.0,14.719049185389546,0.0,32,32
,Aggregated,9761,0,0,6.05358057576142,0,47.00000000593718,14.009835057883414,162.70967055332656,0.0,47,47
