Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,9500%
GET,/healthcheck,888,0,0,5.930180180257594,0,16.00000000325963,16.0,14.802216112997092,0.0,16,16
GET,/square/1,912,0,0,5.948464912315805,0,16.00000000325963,13.0,15.20227600794296,0.0,16,16
GET,/square/10,911,0,0,5.881448957134185,0,31.000000002677552,15.0,15.185606845653549,0.0,31,31
GET,/square/2,912,0,0,5.822368421137837,0,31.000000002677552,13.0,15.20227600794296,0.0,31,31
GET,/square/3,912,0,0,5.934210526320066,0,31.9999999992433,13.0,15.20227600794296,0.0,32,32
GET,/square/4,912,0,0,5.859649122939708,0,16.00000000325963,14.0,15.20227600794296,0.0,16,16
GET,/square/5,912,0,0,6.1765350876732175,0,16.00000000325963,14.0,15.20227600794296,0.0,16,16
GET,/square/6,912,0,0,5.843201754351755,0,47.00000000593718,14.0,15.20227600794296,0.0,47,47
GET,/square/7,912,0,0,5.6765350876272,0,31.9999999992433,14.0,15.20227600794296,0.0,32,32
GET,/square/8,912,0,0,5.763157894722227,0,16.00000000325963,14.0,15.20227600794296,0.0,16,16
GET,/square/9,912,0,0,5.992324561303943,0,31.000000002677552,14.0,15.20227600794296,0.0,31,31
,Aggregated,10007,0,0,5.8933746377527,0,47.00000000593718,13.995103427600679,166.80830703013729,0.0,47,47
