Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,9500%
GET,/healthcheck,892,0,0,6.054932735513516,0,16.00000000325963,16.0,14.869439447142186,0.0,16,16
GET,/square/1,911,0,0,5.9110867178866755,0,31.9999999992433,13.0,15.18616517527638,0.0,32,32
GET,/square/10,910,0,0,5.880219780126456,0,16.00000000325963,15.0,15.169495400111423,0.0,16,16
GET,/square/2,911,0,0,5.734357848520284,0,30.999999995401595,13.0,15.18616517527638,0.0,31,31
GET,/square/3,911,0,0,6.18002195399777,0,31.9999999992433,13.0,15.18616517527638,0.0,32,32
GET,/square/4,911,0,0,5.774972557587512,0,16.00000000325963,14.0,15.18616517527638,0.0,16,16
GET,/square/5,911,0,0,5.983534577372535,0,16.00000000325963,14.0,15.18616517527638,0.0,16,16
GET,/square/6,911,0,0,5.713501646528204,0,31.000000002677552,14.0,15.18616517527638,0.0,31,31
GET,/square/7,911,0,0,5.85839736570758,0,31.000000002677552,14.0,15.18616517527638,0.0,31,31
GET,/square/8,910,0,0,6.042857142732988,0,31.000000002677552,14.0,15.169495400111423,0.0,31,31
GET,/square/9,910,0,0,5.951648351613555,0,31.000000002677552,14.0,15.169495400111423,0.0,31,31
,Aggregated,9999,0,0,5.9165916591691765,0,31.9999999992433,13.996099609960996,166.68108187441112,0.0,32,32
