Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,9500%
GET,/healthcheck,847,0,0,6.170011806429802,0,16.00000000325963,16.0,14.119073030000248,0.0,16,16
GET,/square/1,897,0,0,5.361204013387271,0,31.9999999992433,13.0,14.952548415478422,0.0,32,32
GET,/square/10,896,0,0,6.010044642843176,0,47.00000000593718,15.0,14.935878907768858,0.0,47,47
GET,/square/2,897,0,0,6.441471571823488,0,30.999999995401595,13.0,14.952548415478422,0.0,31,31
GET,/square/3,897,0,0,5.832775919704019,0,16.00000000325963,13.0,14.952548415478422,0.0,16,16
GET,/square/4,897,0,0,6.039018952039523,0,16.00000000325963,14.0,14.952548415478422,0.0,16,16
GET,/square/5,897,0,0,6.039018952007078,0,46.999999998661224,14.0,14.952548415478422,0.0,47,47
GET,/square/6,896,0,0,5.959821428648736,0,30.999999995401595,14.0,14.935878907768858,0.0,31,31
GET,/square/7,896,0,0,6.10156250004528,0,16.00000000325963,14.0,14.935878907768858,0.0,16,16
GET,/square/8,896,0,0,5.997767857114208,0,30.999999995401595,14.0,14.935878907768858,0.0,31,31
GET,/square/9,896,0,0,6.119419642889819,0,31.9999999992433,14.0,14.935878907768858,0.0,32,32
,Aggregated,9812,0,0,6.005707297185623,0,47.00000000593718,13.989706481858947,163.56120964623665,0.0,47,47
