Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,9500%
GET,/healthcheck,887,0,0,6.257046223170213,0,31.000000002677552,16.0,14.78645369289823,0.0,31,31
GET,/square/1,886,0,0,5.866817155793524,0,16.00000000325963,13.0,14.769783508351557,0.0,16,16
GET,/square/10,885,0,0,6.155932203386081,0,46.999999998661224,15.0,14.753113323804884,0.0,47,47
GET,/square/2,886,0,0,6.074492099377788,0,16.00000000325963,13.0,14.769783508351557,0.0,16,16
GET,/square/3,886,0,0,5.83408577876652,0,16.00000000325963,13.0,14.769783508351557,0.0,16,16
GET,/square/4,885,0,0,6.303954802282184,0,31.000000002677552,14.0,14.753113323804884,0.0,31,31
GET,/square/5,885,0,0,6.291525423785575,0,16.00000000325963,14.0,14.753113323804884,0.0,16,16
GET,/square/6,885,0,0,5.87683615811915,0,31.000000002677552,14.0,14.753113323804884,0.0,31,31
GET,/square/7,885,0,0,6.447457627026301,0,31.000000002677552,14.0,14.753113323804884,0.0,31,31
GET,/square/8,885,0,0,5.927683615818288,0,16.00000000325963,14.0,14.753113323804884,0.0,16,16
GET,/square/9,885,0,0,5.987570621541867,0,16.00000000325963,14.0,14.753113323804884,0.0,16,16
,Aggregated,9740,0,0,6.093018480493327,0,46.999999998661224,14.000102669404518,162.3675974845871,0.0,47,47
