Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,9500%
GET,/healthcheck,970,0,0,5.825773195896751,0,31.9999999992433,16.0,16.168815927626337,0.0,32,32
GET,/square/1,942,0,0,5.5881104034077795,0,31.000000002677552,13.0,15.702087220437122,0.0,31,31
GET,/square/10,941,0,0,5.608926673811515,0,31.000000002677552,15.0,15.685418338037508,0.0,31,31
GET,/square/2,942,0,0,5.72505307852926,0,31.000000002677552,13.0,15.702087220437122,0.0,31,31
GET,/square/3,941,0,0,5.7778958553084845,0,16.00000000325963,13.0,15.685418338037508,0.0,16,16
GET,/square/4,941,0,0,5.972369819196999,0,16.00000000325963,14.0,15.685418338037508,0.0,16,16
GET,/square/5,941,0,0,5.486716259306846,0,31.9999999992433,14.0,15.685418338037508,0.0,32,32
GET,/square/6,941,0,0,5.777895855524985,0,31.9999999992433,14.0,15.685418338037508,0.0,32,32
GET,/square/7,941,0,0,5.672688629198869,0,16.00000000325963,14.0,15.685418338037508,0.0,16,16
GET,/square/8,941,0,0,5.582359192360813,0,16.00000000325963,14.0,15.685418338037508,0.0,16,16
GET,/square/9,941,0,0,5.8140276302323715,0,31.9999999992433,14.0,15.685418338037508,0.0,32,32
,Aggregated,10382,0,0,5.71229050278982,0,31.9999999992433,14.005393951069157,173.05633707280063,0.0,32,32
