Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,9500%
GET,/healthcheck,1003,0,0,5.491525423719557,0,16.00000000325963,16.0,16.7192679839846,0.0,16,16
GET,/square/1,946,0,0,5.687103594096798,0,16.00000000325963,13.0,15.769120152392256,0.0,16,16
GET,/square/10,945,0,0,5.613756613714575,0,16.00000000325963,15.0,15.75245089218888,0.0,16,16
GET,/square/2,946,0,0,5.51479915434616,0,16.00000000325963,13.0,15.769120152392256,0.0,16,16
GET,/square/3,946,0,0,5.989429175457597,0,31.000000002677552,13.0,15.769120152392256,0.0,31,31
GET,/square/4,946,0,0,5.658562367879184,0,16.00000000325963,14.0,15.769120152392256,0.0,16,16
GET,/square/5,946,0,0,5.437632135310646,0,16.00000000325963,14.0,15.769120152392256,0.0,16,16
GET,/square/6,946,0,0,5.899577167021088,0,16.00000000325963,14.0,15.769120152392256,0.0,16,16
GET,/square/7,945,0,0,5.458201058212023,0,16.00000000325963,14.0,15.75245089218888,0.0,16,16
GET,/square/8,945,0,0,5.609523809523255,0,16.00000000325963,14.0,15.75245089218888,0.0,16,16
GET,/square/9,945,0,0,5.787301587321852,0,30.999999999039574,14.0,15.75245089218888,0.0,31,31
,Aggregated,10459,0,0,5.648914810212203,0,31.000000002677552,14.010804092169424,174.34379246709366,0.0,31,31
