Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,9500%
GET,/healthcheck,1003,0,0,5.364905284163284,0,31.000000002677552,16.0,16.72003827008443,0.0,31,31
GET,/square/1,952,0,0,5.587184873929953,0,30.999999999039574,13.0,15.869866832622508,0.0,31,31
GET,/square/10,951,0,0,5.722397476282364,0,30.999999999039574,15.0,15.853196804436982,0.0,31,31
GET,/square/2,952,0,0,5.750000000036471,0,31.9999999992433,13.0,15.869866832622508,0.0,32,32
GET,/square/3,952,0,0,5.472689075640799,0,31.9999999992433,13.0,15.869866832622508,0.0,32,32
GET,/square/4,952,0,0,5.980042016775418,0,16.00000000325963,14.0,15.869866832622508,0.0,16,16
GET,/square/5,952,0,0,5.3907563025110425,0,16.00000000325963,14.0,15.869866832622508,0.0,16,16
GET,/square/6,952,0,0,5.553571428518204,0,32.00000000288128,14.0,15.869866832622508,0.0,32,32
GET,/square/7,952,0,0,5.975840336182542,0,30.999999999039574,14.0,15.869866832622508,0.0,31,31
GET,/square/8,952,0,0,5.272058823548764,0,16.00000000325963,14.0,15.869866832622508,0.0,16,16
GET,/square/9,952,0,0,5.684873949595393,0,32.00000000288128,14.0,15.869866832622508,0.0,32,32
,Aggregated,10522,0,0,5.6128112526112375,0,32.00000000288128,14.00959893556358,175.40203656812398,0.0,32,32
