Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,9500%
GET,/healthcheck,935,0,0,6.163636363557488,0,31.000000002677552,16.0,15.588146701271782,0.0,31,31
GET,/square/1,885,0,0,6.056497175199451,0,47.00000000593718,13.0,14.754555968583452,0.0,47,47
GET,/square/10,884,0,0,6.026018099470604,0,30.999999995401595,15.0,14.737884153929684,0.0,31,31
GET,/square/2,885,0,0,6.271186440648369,0,47.00000000593718,13.0,14.754555968583452,0.0,47,47
GET,/square/3,885,0,0,5.892655367260578,0,16.00000000325963,13.0,14.754555968583452,0.0,16,16
GET,/square/4,885,0,0,6.110734463362537,0,16.00000000325963,14.0,14.754555968583452,0.0,16,16
GET,/square/5,885,0,0,5.941242937797399,0,31.9999999992433,14.0,14.754555968583452,0.0,32,32
GET,/square/6,885,0,0,5.873446327720974,0,31.000000002677552,14.0,14.754555968583452,0.0,31,31
GET,/square/7,885,0,0,6.3751412429869845,0,16.00000000325963,14.0,14.754555968583452,0.0,16,16
GET,/square/8,885,0,0,5.6158192090737495,0,30.999999995401595,14.0,14.754555968583452,0.0,31,31
GET,/square/9,884,0,0,6.273755656078045,0,16.00000000325963,14.0,14.737884153929684,0.0,16,16
,Aggregated,9783,0,0,6.055095573956408,0,47.00000000593718,14.01011959521619,163.10036275779876,0.0,47,47
