Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,9500%
GET,/healthcheck,891,0,0,6.016835016790986,0,16.00000000325963,16.0,14.852365854541505,0.0,16,16
GET,/square/1,907,0,0,6.407938257967201,0,62.000000005355105,13.0,15.119075005689275,0.0,62,62
GET,/square/10,907,0,0,5.772877618567589,0,31.9999999992433,15.0,15.119075005689275,0.0,32,32
GET,/square/2,907,0,0,5.7001102536134045,0,16.00000000325963,13.0,15.119075005689275,0.0,16,16
GET,/square/3,907,0,0,5.927232634968611,0,31.000000002677552,13.0,15.119075005689275,0.0,31,31
GET,/square/4,907,0,0,6.059536934989597,0,16.00000000325963,14.0,15.119075005689275,0.0,16,16
GET,/square/5,907,0,0,5.719955898544756,0,16.00000000325963,14.0,15.119075005689275,0.0,16,16
GET,/square/6,907,0,0,6.178610804914627,0,31.9999999992433,14.0,15.119075005689275,0.0,32,32
GET,/square/7,907,0,0,5.823594266716573,0,16.00000000325963,14.0,15.119075005689275,0.0,16,16
GET,/square/8,907,0,0,6.02205071673602,0,16.00000000325963,14.0,15.119075005689275,0.0,16,16
GET,/square/9,907,0,0,5.976846747545671,0,16.00000000325963,14.0,15.119075005689275,0.0,16,16
,Aggregated,9961,0,0,5.964059833351105,0,62.000000005355105,13.996787471137436,166.04311591143426,0.0,62,62
