Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,9500%
GET,/healthcheck,853,0,0,5.529894489997434,0,31.000000002677552,16.0,14.219530142738714,0.0,31,31
GET,/square/1,918,2,0,6.161220043742345,0,31.000000002677552,12.971677559912854,15.303081677648464,0.033340047227992296,31,31
GET,/square/10,917,2,0,5.8702290076591686,0,31.000000002677552,14.967284623773173,15.286411654034469,0.033340047227992296,31,31
GET,/square/2,918,2,0,5.844226579462997,0,31.9999999992433,12.971677559912854,15.303081677648464,0.033340047227992296,32,32
GET,/square/3,918,3,0,5.981481481475521,0,78.00000000133878,12.957516339869281,15.303081677648464,0.05001007084198845,78,78
GET,/square/4,918,3,0,5.6633986927238436,0,16.00000000325963,13.954248366013072,15.303081677648464,0.05001007084198845,16,16
GET,/square/5,918,2,0,6.1928104575772105,0,31.9999999992433,13.969498910675382,15.303081677648464,0.033340047227992296,32,32
GET,/square/6,918,2,0,5.576252723278512,0,16.00000000325963,13.969498910675382,15.303081677648464,0.033340047227992296,16,16
GET,/square/7,918,3,0,5.813725490132164,0,31.9999999992433,13.954248366013072,15.303081677648464,0.05001007084198845,32,32
GET,/square/8,918,2,0,5.831154684019645,0,16.00000000325963,13.969498910675382,15.303081677648464,0.033340047227992296,16,16
GET,/square/9,917,2,0,6.111232279257792,0,31.9999999992433,13.969465648854962,15.286411654034469,0.033340047227992296,32,32
,Aggregated,10031,23,0,5.872694646594068,0,78.00000000133878,13.955338450802513,167.21700687199535,0.3834105431219114,78,78
