Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,9500%
GET,/healthcheck,879,0,0,6.182025028500612,0,16.00000000325963,16.0,14.652742153582832,0.0,16,16
GET,/square/1,918,0,0,5.938997821324258,0,16.00000000325963,13.0,15.302863819100159,0.0,16,16
GET,/square/10,917,0,0,5.777535441692047,0,47.00000000593718,15.0,15.286194032804843,0.0,47,47
GET,/square/2,918,0,0,5.593681917245251,0,16.00000000325963,13.0,15.302863819100159,0.0,16,16
GET,/square/3,918,0,0,6.18518518520091,0,16.00000000325963,13.0,15.302863819100159,0.0,16,16
GET,/square/4,918,0,0,5.856209150275501,0,31.000000002677552,14.0,15.302863819100159,0.0,31,31
GET,/square/5,918,0,0,5.737472766844712,0,31.000000002677552,14.0,15.302863819100159,0.0,31,31
GET,/square/6,918,0,0,6.020697167750094,0,16.00000000325963,14.0,15.302863819100159,0.0,16,16
GET,/square/7,917,0,0,5.5485278080179325,0,16.00000000325963,14.0,15.286194032804843,0.0,16,16
GET,/square/8,917,0,0,6.287895310847236,0,16.00000000325963,14.0,15.286194032804843,0.0,16,16
GET,/square/9,917,0,0,5.607415485246152,0,30.999999995401595,14.0,15.286194032804843,0.0,31,31
,Aggregated,10055,0,0,5.8839383391333575,0,47.00000000593718,13.992143212332174,167.61470119940316,0.0,47,47
