Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,9500%
GET,/healthcheck,934,0,0,6.306209850020752,0,31.000000002677552,16.0,15.569870496486784,0.0,31,31
GET,/square/1,898,0,0,5.492204899786163,0,31.9999999992433,13.0,14.969747008399498,0.0,32,32
GET,/square/10,897,0,0,6.128205128265282,0,16.00000000325963,15.0,14.953076911508186,0.0,16,16
GET,/square/2,898,0,0,6.198218262886028,0,16.00000000325963,13.0,14.969747008399498,0.0,16,16
GET,/square/3,898,0,0,6.015590200398894,0,31.000000002677552,13.0,14.969747008399498,0.0,31,31
GET,/square/4,898,0,0,5.771714922013541,0,16.00000000325963,14.0,14.969747008399498,0.0,16,16
GET,/square/5,898,0,0,6.232739420823728,0,16.00000000325963,14.0,14.969747008399498,0.0,16,16
GET,/square/6,898,0,0,6.0567928730900515,0,31.9999999992433,14.0,14.969747008399498,0.0,32,32
GET,/square/7,897,0,0,5.607580824995166,0,31.000000002677552,14.0,14.953076911508186,0.0,31,31
GET,/square/8,897,0,0,6.089186176109733,0,16.00000000325963,14.0,14.953076911508186,0.0,16,16
GET,/square/9,897,0,0,5.694537346776346,0,31.000000002677552,14.0,14.953076911508186,0.0,31,31
,Aggregated,9910,0,0,5.9642785065553365,0,31.9999999992433,14.007164480322906,165.2006601929165,0.0,32,32
