Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,9500%
GET,/healthcheck,965,25,0,6.026943005187741,0,31.000000002677552,15.585492227979275,16.086424715010594,0.41674675427488583,31,31
GET,/square/1,921,20,0,5.625407166155916,0,30.999999999039574,12.717698154180239,15.352950427486794,0.33339740341990864,31,31
GET,/square/10,921,19,0,5.906623235568591,0,31.000000002677552,14.690553745928339,15.352950427486794,0.31672753324891323,31,31
GET,/square/2,921,20,0,5.885993485379845,0,30.999999999039574,12.717698154180239,15.352950427486794,0.33339740341990864,31,31
GET,/square/3,921,20,0,5.830618892483337,0,16.00000000325963,12.717698154180239,15.352950427486794,0.33339740341990864,16,16
GET,/square/4,921,20,0,5.793702497296683,0,16.00000000325963,13.695982627578719,15.352950427486794,0.33339740341990864,16,16
GET,/square/5,921,20,0,5.93811074915511,0,16.00000000325963,13.695982627578719,15.352950427486794,0.33339740341990864,16,16
GET,/square/6,921,18,0,5.575461454906944,0,16.00000000325963,13.726384364820847,15.352950427486794,0.3000576630779178,16,16
GET,/square/7,921,17,0,5.767643865365599,0,16.00000000325963,13.741585233441912,15.352950427486794,0.28338779290692234,16,16
GET,/square/8,921,17,0,6.003257329020343,0,46.999999998661224,13.741585233441912,15.352950427486794,0.28338779290692234,47,47
GET,/square/9,921,19,0,5.591748099908802,0,30.999999999039574,13.711183496199784,15.352950427486794,0.31672753324891323,31,31
,Aggregated,10175,215,0,5.8141523341526575,0,46.999999998661224,13.711941031941032,169.61592898987854,3.5840220867640182,47,47
