Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,9500%
GET,/healthcheck,882,7,0,5.284580498833281,0,16.00000000325963,15.873015873015873,14.703415357463104,0.11669377267827861,16,16
GET,/square/1,925,2,0,6.183783783722115,0,31.9999999992433,12.971891891891891,15.420248532486816,0.0333410779080796,32,32
GET,/square/10,924,1,0,5.9339826838568825,0,16.00000000325963,14.983766233766234,15.403577993532776,0.0166705389540398,16,16
GET,/square/2,925,2,0,5.7708108107279354,0,16.00000000325963,12.971891891891891,15.420248532486816,0.0333410779080796,16,16
GET,/square/3,925,2,0,5.825945945886102,0,31.9999999992433,12.971891891891891,15.420248532486816,0.0333410779080796,32,32
GET,/square/4,925,1,0,6.007567567544725,0,16.00000000325963,13.984864864864864,15.420248532486816,0.0166705389540398,16,16
GET,/square/5,924,1,0,5.535714285861695,0,16.00000000325963,13.984848484848484,15.403577993532776,0.0166705389540398,16,16
GET,/square/6,924,1,0,5.696969696980658,0,16.00000000325963,13.984848484848484,15.403577993532776,0.0166705389540398,16,16
GET,/square/7,924,1,0,6.298701298811226,0,31.000000002677552,13.984848484848484,15.403577993532776,0.0166705389540398,31,31
GET,/square/8,924,1,0,5.563852813935085,0,31.000000002677552,13.984848484848484,15.403577993532776,0.0166705389540398,31,31
GET,/square/9,924,1,0,5.899350649414653,0,47.00000000593718,13.984848484848484,15.403577993532776,0.0166705389540398,47,47
,Aggregated,10126,20,0,5.820560932256329,0,47.00000000593718,13.962867864902233,168.80587744860702,0.333410779080796,47,47
