Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,9500%
GET,/healthcheck,907,0,0,6.373759647191486,0,125.0,16.0,15.122866688759112,0.0,120,120
GET,/square/1,894,0,0,5.94742729317374,0,16.00000000325963,13.0,14.906111157387702,0.0,16,16
GET,/square/10,894,0,0,5.693512304173405,0,31.000000002677552,15.0,14.906111157387702,0.0,31,31
GET,/square/2,894,0,0,6.1196868008679,0,31.000000002677552,13.0,14.906111157387702,0.0,31,31
GET,/square/3,894,0,0,5.785234899376193,0,47.00000000593718,13.0,14.906111157387702,0.0,47,47
GET,/square/4,894,0,0,6.0917225950415785,0,16.00000000325963,14.0,14.906111157387702,0.0,16,16
GET,/square/5,894,0,0,5.903803132054403,0,31.000000002677552,14.0,14.906111157387702,0.0,31,31
GET,/square/6,894,0,0,6.031319910416682,0,16.00000000325963,14.0,14.906111157387702,0.0,16,16
GET,/square/7,894,0,0,5.815436241586908,0,16.00000000325963,14.0,14.906111157387702,0.0,16,16
GET,/square/8,894,0,0,6.071588366906528,0,31.9999999992433,14.0,14.906111157387702,0.0,32,32
GET,/square/9,894,0,0,5.959731543650075,0,31.000000002677552,14.0,14.906111157387702,0.0,31,31
,Aggregated,9847,0,0,5.981720320910111,0,125.0,14.002640398090788,164.18397826263615,0.0,120,120
