Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,9500%
GET,/healthcheck,868,0,0,5.947004608282659,0,31.000000002677552,16.0,14.46850700739744,0.0,31,31
GET,/square/1,902,0,0,5.98226164076667,0,46.999999998661224,13.0,15.035245761143424,0.0,47,47
GET,/square/10,901,0,0,5.900110987870869,0,31.000000002677552,15.0,15.01857697426854,0.0,31,31
GET,/square/2,902,0,0,5.9733924611559095,0,31.000000002677552,13.0,15.035245761143424,0.0,31,31
GET,/square/3,902,0,0,6.000000000060789,0,31.000000002677552,13.0,15.035245761143424,0.0,31,31
GET,/square/4,902,0,0,5.864745011143908,0,16.00000000325963,14.0,15.035245761143424,0.0,16,16
GET,/square/5,901,0,0,6.133185349560893,0,31.9999999992433,14.0,15.01857697426854,0.0,32,32
GET,/square/6,901,0,0,5.811320754754193,0,31.000000002677552,14.0,15.01857697426854,0.0,31,31
GET,/square/7,901,0,0,6.244173140942608,0,16.00000000325963,14.0,15.01857697426854,0.0,16,16
GET,/square/8,901,0,0,5.8490566037781075,0,30.999999995401595,14.0,15.01857697426854,0.0,31,31
GET,/square/9,901,0,0,5.9300776913497995,0,16.00000000325963,14.0,15.01857697426854,0.0,16,16
,Aggregated,9882,0,0,5.966909532482213,0,46.999999998661224,13.993017607771707,164.72095189758238,0.0,47,47
