Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,9500%
GET,/healthcheck,815,0,0,7.044171779120999,0,45.9999999984575,16.0,13.585623622267146,0.0,46,46
GET,/square/1,811,0,0,6.20715166464256,0,47.0000000022992,13.0,13.518945714918596,0.0,47,47
GET,/square/10,810,0,0,6.303703703680959,0,45.9999999984575,15.0,13.502276238081457,0.0,46,46
GET,/square/2,811,0,0,6.59926017265201,0,47.0000000022992,13.0,13.518945714918596,0.0,47,47
GET,/square/3,811,0,0,7.014796547506276,0,47.0000000022992,13.0,13.518945714918596,0.0,47,47
GET,/square/4,811,0,0,5.955610357571927,0,31.000000002677552,14.0,13.518945714918596,0.0,31,31
GET,/square/5,811,0,0,6.911220715183866,0,47.0000000022992,14.0,13.518945714918596,0.0,47,47
GET,/square/6,811,0,0,6.7743526510286385,0,45.9999999984575,14.0,13.518945714918596,0.0,46,46
GET,/square/7,811,0,0,6.320591861921571,0,32.00000000288128,14.0,13.518945714918596,0.0,32,32
GET,/square/8,810,0,0,6.924691357989228,0,47.0000000022992,14.0,13.502276238081457,0.0,47,47
GET,/square/9,810,0,0,7.082716049365972,0,46.999999998661224,14.0,13.502276238081457,0.0,47,47
,Aggregated,8922,0,0,6.649069715310912,0,47.0000000022992,14.000784577449002,148.7250723409417,0.0,47,47
