Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,9500%
GET,/healthcheck,932,0,0,6.179184549315253,0,16.00000000325963,16.0,15.535660550321841,0.0,16,16
GET,/square/1,906,0,0,5.513245033043196,0,31.000000002677552,13.0,15.102262294626168,0.0,31,31
GET,/square/10,905,0,0,5.94696132586793,0,16.00000000325963,15.0,15.085593130945565,0.0,16,16
GET,/square/2,906,0,0,5.718543046346116,0,16.00000000325963,13.0,15.102262294626168,0.0,16,16
GET,/square/3,906,0,0,6.142384106059205,0,31.000000002677552,13.0,15.102262294626168,0.0,31,31
GET,/square/4,906,0,0,5.694260485666891,0,31.000000002677552,14.0,15.102262294626168,0.0,31,31
GET,/square/5,905,0,0,6.274033149155063,0,31.9999999992433,14.0,15.085593130945565,0.0,32,32
GET,/square/6,905,0,0,5.9524861878319255,0,47.00000000593718,14.0,15.085593130945565,0.0,47,47
GET,/square/7,905,0,0,5.798895027768574,0,16.00000000325963,14.0,15.085593130945565,0.0,16,16
GET,/square/8,905,0,0,6.02872928179021,0,30.999999995401595,14.0,15.085593130945565,0.0,31,31
GET,/square/9,905,0,0,5.704972375667003,0,31.9999999992433,14.0,15.085593130945565,0.0,32,32
,Aggregated,9986,0,0,5.90556779491342,0,47.00000000593718,14.005107150010014,166.4582685144999,0.0,47,47
