Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,9000%,9500%
GET,/healthcheck,865,0,0,6.008092485608148,0,16.00000000325963,16.0,14.41859863259749,0.0,16,16
GET,/square/1,898,0,0,6.05233853005612,0,30.999999995401595,13.0,14.968672337656123,0.0,31,31
GET,/square/10,898,0,0,6.150334075773612,0,46.000000002095476,15.0,14.968672337656123,0.0,46,46
GET,/square/2,898,0,0,5.958797327307741,0,16.00000000325963,13.0,14.968672337656123,0.0,16,16
GET,/square/3,898,0,0,5.914253897503182,0,31.000000002677552,13.0,14.968672337656123,0.0,31,31
GET,/square/4,898,0,0,6.191536748408053,0,31.000000002677552,14.0,14.968672337656123,0.0,31,31
GET,/square/5,898,0,0,5.7895322940115275,0,30.999999995401595,14.0,14.968672337656123,0.0,31,31
GET,/square/6,898,0,0,6.199331848644511,0,31.000000002677552,14.0,14.968672337656123,0.0,31,31
GET,/square/7,898,0,0,6.072383073522457,0,16.00000000325963,14.0,14.968672337656123,0.0,16,16
GET,/square/8,898,0,0,5.760579064525941,0,31.000000002677552,14.0,14.968672337656123,0.0,31,31
GET,/square/9,898,0,0,5.984409799444957,0,30.999999995401595,14.0,14.968672337656123,0.0,31,31
,Aggregated,9845,0,0,6.007414931438389,0,46.000000002095476,13.993296089385474,164.10532200915873,0.0,46,46
